timestamps,TP9,AF7,AF8,TP10,Right AUX
1743888829.846,970.703,971.680,973.633,971.191,0.000
1743888829.850,970.703,971.191,961.914,971.191,0.000
1743888829.854,975.586,975.098,983.887,975.586,0.000
1743888829.858,952.637,957.031,954.102,953.613,0.000
1743888829.862,0.000,934.082,652.832,938.965,0.000
1743888829.866,0.000,-928.711,745.605,-935.547,0.000
1743888829.870,0.000,-17.578,-175.781,-64.941,0.000
1743888829.873,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.877,0.000,-962.402,-531.250,-956.543,0.000
1743888829.881,0.000,-987.305,778.320,-990.723,0.000
1743888829.885,0.000,-1000.000,643.555,-1000.000,0.000
1743888829.889,0.000,-1000.000,-844.727,-1000.000,0.000
1743888829.893,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.897,0.000,-1000.000,-941.895,-1000.000,0.000
1743888829.901,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.905,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.909,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.913,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.916,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.920,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.924,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.928,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.932,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.936,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.940,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.944,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.948,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.952,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.955,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.959,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.963,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.967,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.971,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.975,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.979,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.983,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.987,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.991,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.995,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888829.998,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.002,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.006,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.010,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.014,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.018,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.022,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.026,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.030,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.034,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.037,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.041,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.045,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.049,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.053,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.057,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.061,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.065,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.069,-1000.000,-1000.000,-999.512,-1000.000,0.000
1743888830.073,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.077,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.080,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.084,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.088,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.092,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.096,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.100,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.104,-942.871,-942.383,-944.336,-942.383,0.000
1743888830.108,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.112,-891.113,-891.113,-903.320,-891.113,0.000
1743888830.116,567.383,567.871,548.828,567.871,0.000
1743888830.120,-910.156,-909.180,-906.738,-909.180,0.000
1743888830.123,895.996,896.484,896.484,896.484,0.000
1743888830.127,986.816,987.305,986.816,987.305,0.000
1743888830.131,970.703,971.191,971.191,971.191,0.000
1743888830.135,970.703,971.680,971.680,971.191,0.000
1743888830.139,970.703,971.680,971.191,971.191,0.000
1743888830.143,971.191,971.680,971.191,971.191,0.000
1743888830.147,970.703,971.680,971.191,971.191,0.000
1743888830.151,970.703,971.680,971.191,971.680,0.000
1743888830.155,970.703,971.680,971.680,971.680,0.000
1743888830.159,970.703,971.680,971.680,971.191,0.000
1743888830.162,970.703,971.191,971.191,971.191,0.000
1743888830.166,970.703,971.191,971.191,971.191,0.000
1743888830.170,970.703,971.191,971.680,971.191,0.000
1743888830.174,970.703,971.680,971.680,971.191,0.000
1743888830.178,970.703,971.191,971.680,971.191,0.000
1743888830.182,970.703,971.680,971.191,971.191,0.000
1743888830.186,970.703,971.680,971.680,971.191,0.000
1743888830.190,0.000,971.680,971.191,971.191,0.000
1743888830.194,0.000,971.680,971.191,971.191,0.000
1743888830.198,0.000,971.680,971.680,971.191,0.000
1743888830.202,0.000,971.191,975.586,971.191,0.000
1743888830.205,0.000,978.027,962.402,978.027,0.000
1743888830.209,0.000,944.336,959.961,943.848,0.000
1743888830.213,0.000,955.078,942.383,955.078,0.000
1743888830.217,0.000,-957.031,580.566,-957.520,0.000
1743888830.221,0.000,-217.285,-513.184,-219.238,0.000
1743888830.225,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.229,0.000,-937.988,368.164,-937.500,0.000
1743888830.233,0.000,-1000.000,633.301,-1000.000,0.000
1743888830.237,-1000.000,-1000.000,-832.520,-1000.000,0.000
1743888830.241,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.245,-1000.000,-1000.000,-988.770,-1000.000,0.000
1743888830.248,-1000.000,-1000.000,-876.465,-1000.000,0.000
1743888830.252,-1000.000,-1000.000,-704.102,-1000.000,0.000
1743888830.256,-1000.000,-1000.000,-984.863,-1000.000,0.000
1743888830.260,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.264,-1000.000,-1000.000,-987.305,-1000.000,0.000
1743888830.268,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.272,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.276,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.280,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.284,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.287,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.291,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.295,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.299,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.303,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.307,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.311,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.315,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.319,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.323,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.327,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.330,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.334,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.338,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.342,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.346,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.350,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.354,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.358,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.362,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.366,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.370,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.373,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.377,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.381,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.385,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.389,-936.523,-936.035,-940.918,-936.523,0.000
1743888830.393,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.397,-827.637,-822.754,-871.582,-827.637,0.000
1743888830.401,650.391,656.250,592.773,650.879,0.000
1743888830.405,-923.340,-924.316,-913.574,-922.852,0.000
1743888830.409,897.949,898.926,897.461,898.438,0.000
1743888830.412,987.793,988.770,987.793,988.770,0.000
1743888830.416,970.703,971.680,971.191,971.680,0.000
1743888830.420,970.703,971.191,971.191,971.680,0.000
1743888830.424,970.703,971.191,971.680,971.680,0.000
1743888830.428,970.703,971.680,971.191,971.680,0.000
1743888830.432,970.703,971.680,971.191,971.191,0.000
1743888830.436,971.191,971.191,971.191,971.191,0.000
1743888830.440,970.703,971.191,971.191,971.191,0.000
1743888830.444,970.703,971.680,971.191,971.680,0.000
1743888830.448,970.703,971.191,971.680,971.191,0.000
1743888830.452,970.703,971.680,971.191,971.191,0.000
1743888830.455,970.703,971.191,971.191,971.191,0.000
1743888830.459,970.703,971.191,971.680,971.191,0.000
1743888830.463,970.703,971.191,971.191,971.680,0.000
1743888830.467,970.703,971.191,971.191,971.680,0.000
1743888830.471,970.703,971.680,971.680,971.191,0.000
1743888830.475,970.703,971.680,972.656,971.191,0.000
1743888830.479,970.703,971.680,962.402,971.680,0.000
1743888830.483,973.145,973.145,972.168,973.633,0.000
1743888830.487,965.332,968.750,915.527,965.820,0.000
1743888830.491,920.410,917.480,416.016,921.387,0.000
1743888830.495,-916.016,-912.109,220.215,-915.527,0.000
1743888830.498,139.160,182.129,-340.820,136.719,0.000
1743888830.502,-1000.000,-1000.000,-945.312,-1000.000,0.000
1743888830.506,-984.375,-990.234,-938.965,-983.887,0.000
1743888830.510,-975.586,-972.656,-343.750,-975.586,0.000
1743888830.514,-1000.000,-1000.000,-158.203,-1000.000,0.000
1743888830.518,-1000.000,-1000.000,-984.375,-1000.000,0.000
1743888830.522,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.526,-1000.000,-1000.000,-973.633,-1000.000,0.000
1743888830.530,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.534,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.537,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.541,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.545,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.549,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.553,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.557,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.561,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.565,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.569,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.573,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.577,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.580,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.584,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.588,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.592,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.596,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.600,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.604,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.608,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.612,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.616,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.620,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.623,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.627,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.631,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.635,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.639,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.643,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.647,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.651,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.655,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.659,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.662,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.666,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.670,-1000.000,-1000.000,-999.512,-1000.000,0.000
1743888830.674,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.678,-1000.000,-1000.000,-993.164,-1000.000,0.000
1743888830.682,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.686,-949.707,-942.383,-952.637,-948.242,0.000
1743888830.690,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.694,-947.266,-891.113,-955.566,-937.988,0.000
1743888830.698,479.004,567.871,460.938,494.629,0.000
1743888830.702,-898.926,-909.180,-897.461,-900.391,0.000
1743888830.705,895.996,896.484,896.973,896.484,0.000
1743888830.709,984.375,987.305,984.375,985.352,0.000
1743888830.713,970.215,971.191,971.680,971.191,0.000
1743888830.717,970.703,971.680,971.191,971.191,0.000
1743888830.721,970.703,971.680,971.191,971.680,0.000
1743888830.725,970.703,971.191,971.680,971.191,0.000
1743888830.729,970.703,971.680,971.680,971.191,0.000
1743888830.733,970.703,971.191,971.191,971.191,0.000
1743888830.737,970.703,971.191,971.680,971.191,0.000
1743888830.741,970.703,971.680,971.191,971.191,0.000
1743888830.745,970.703,971.191,971.191,971.680,0.000
1743888830.748,970.703,971.191,971.680,971.191,0.000
1743888830.752,970.703,971.680,971.191,971.191,0.000
1743888830.756,970.703,971.191,971.191,971.191,0.000
1743888830.760,970.703,971.191,971.680,971.191,0.000
1743888830.764,970.703,971.191,971.191,971.191,0.000
1743888830.768,970.703,971.191,971.191,971.191,0.000
1743888830.772,970.703,971.191,971.191,971.680,0.000
1743888830.776,970.703,971.191,972.168,971.191,0.000
1743888830.780,977.539,978.516,978.516,978.027,0.000
1743888830.784,943.359,944.336,933.105,944.336,0.000
1743888830.787,954.590,955.078,983.398,955.078,0.000
1743888830.791,-958.008,-957.031,893.555,-957.520,0.000
1743888830.795,-219.238,-218.750,-505.371,-218.750,0.000
1743888830.799,0.000,-1000.000,-960.938,-1000.000,0.000
1743888830.803,0.000,-937.500,139.160,-937.500,0.000
1743888830.807,0.000,-1000.000,-484.863,-1000.000,0.000
1743888830.811,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.815,0.000,-1000.000,-832.520,-1000.000,0.000
1743888830.819,0.000,-1000.000,-312.500,-1000.000,0.000
1743888830.823,0.000,-1000.000,-824.707,-1000.000,0.000
1743888830.827,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.830,0.000,-1000.000,-955.566,-1000.000,0.000
1743888830.834,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.838,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.842,0.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.846,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.850,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.854,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.858,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.862,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.866,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.870,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.873,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.877,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.881,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.885,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.889,-1000.000,-1000.000,0.000,-1000.000,0.000
1743888830.893,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.897,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.901,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.905,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.909,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.912,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.916,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.920,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.924,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.928,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.932,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.936,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.936,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.940,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.944,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.948,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.952,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.955,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.959,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.963,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.967,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.971,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.975,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.979,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.983,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.987,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.991,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.995,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888830.998,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.002,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.006,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.010,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.014,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.018,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.022,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.026,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.030,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.034,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.037,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.041,-946.289,-942.383,-951.172,-946.289,0.000
1743888831.045,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.049,-922.363,-891.113,-954.590,-919.434,0.000
1743888831.053,518.555,567.871,463.867,523.438,0.000
1743888831.057,-903.809,-909.180,-897.461,-903.809,0.000
1743888831.061,895.996,896.484,896.973,896.484,0.000
1743888831.065,985.352,987.305,984.375,986.328,0.000
1743888831.069,970.703,971.191,971.680,971.191,0.000
1743888831.073,970.703,971.191,971.191,971.191,0.000
1743888831.077,970.703,971.680,971.191,971.680,0.000
1743888831.080,970.703,971.680,971.680,971.191,0.000
1743888831.084,970.703,971.191,971.191,971.191,0.000
1743888831.088,971.191,971.191,971.191,971.191,0.000
1743888831.092,970.703,971.680,971.680,971.680,0.000
1743888831.096,970.703,971.191,971.191,971.680,0.000
1743888831.100,970.703,971.191,971.191,971.191,0.000
1743888831.104,970.703,971.680,971.680,971.191,0.000
1743888831.108,970.703,971.680,971.680,971.191,0.000
1743888831.112,970.703,971.191,971.191,971.191,0.000
1743888831.116,970.703,971.191,971.191,971.191,0.000
1743888831.119,970.703,971.680,971.680,971.191,0.000
1743888831.123,970.703,971.680,971.680,971.191,0.000
1743888831.127,970.703,971.191,971.191,971.191,0.000
1743888831.131,970.703,971.191,971.191,971.191,0.000
1743888831.135,970.703,971.191,971.191,971.191,0.000
1743888831.139,970.703,971.680,972.168,971.191,0.000
1743888831.143,976.074,975.586,977.051,976.074,0.000
1743888831.147,950.684,957.031,940.430,951.660,0.000
1743888831.151,942.871,934.082,962.891,941.895,0.000
1743888831.155,-942.383,-928.711,956.055,-939.941,0.000
1743888831.159,-106.934,-17.578,-481.445,-95.215,0.000
1743888831.162,-1000.000,-1000.000,-778.320,-1000.000,0.000
1743888831.166,-951.172,-962.402,661.621,-952.637,0.000
1743888831.170,-993.164,-987.305,-485.840,-992.676,0.000
1743888831.174,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.178,-1000.000,-1000.000,-910.645,-1000.000,0.000
1743888831.182,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.186,-1000.000,-1000.000,-999.512,-1000.000,0.000
1743888831.190,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.194,-1000.000,-1000.000,-988.281,-1000.000,0.000
1743888831.198,-1000.000,-1000.000,-987.793,-1000.000,0.000
1743888831.202,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.205,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.209,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.213,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.217,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.221,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.225,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.229,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.233,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.237,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.241,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.244,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.248,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.252,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.256,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.260,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.264,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.268,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.272,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.276,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.280,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.284,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.287,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.291,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.295,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.299,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.303,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.307,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.311,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.315,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.319,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.323,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.327,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.330,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.334,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.338,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.342,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.346,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.350,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.354,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.358,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.362,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.366,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.369,-949.707,-946.289,-953.613,-949.707,0.000
1743888831.373,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.377,-947.266,-919.922,-973.145,-947.266,0.000
1743888831.381,479.004,522.949,429.688,479.492,0.000
1743888831.385,-898.926,-903.809,-894.531,-898.438,0.000
1743888831.389,895.996,896.484,897.949,896.484,0.000
1743888831.393,984.375,986.328,983.398,984.863,0.000
1743888831.397,970.703,971.191,971.191,971.191,0.000
1743888831.401,970.703,971.191,971.680,971.680,0.000
1743888831.405,970.703,971.191,971.680,971.680,0.000
1743888831.409,970.703,971.680,971.191,971.191,0.000
1743888831.412,970.703,971.680,971.191,971.680,0.000
1743888831.416,970.703,971.191,971.191,971.680,0.000
1743888831.420,970.703,971.680,971.680,971.191,0.000
1743888831.424,970.703,971.680,971.680,971.191,0.000
1743888831.428,970.703,971.191,971.680,971.191,0.000
1743888831.432,970.703,971.191,971.680,971.191,0.000
1743888831.436,970.703,971.680,971.680,971.191,0.000
1743888831.440,970.703,971.680,971.680,971.191,0.000
1743888831.444,970.703,971.680,971.191,971.191,0.000
1743888831.448,970.703,971.191,971.191,971.680,0.000
1743888831.452,970.703,971.191,971.191,971.191,0.000
1743888831.455,970.703,971.680,971.680,971.191,0.000
1743888831.459,970.703,971.191,971.680,971.191,0.000
1743888831.463,970.703,971.191,971.191,971.680,0.000
1743888831.467,970.703,971.680,971.680,971.680,0.000
1743888831.471,970.703,971.680,976.074,971.680,0.000
1743888831.475,986.328,987.793,962.402,987.305,0.000
1743888831.479,895.996,897.461,938.965,896.484,0.000
1743888831.483,-910.156,-913.086,-996.582,-909.180,0.000
1743888831.487,567.383,592.285,187.988,567.871,0.000
1743888831.491,-891.113,-872.559,-1000.000,-891.113,0.000
1743888831.494,-1000.000,-1000.000,-586.914,-1000.000,0.000
1743888831.498,-942.871,-940.918,129.395,-942.383,0.000
1743888831.502,-1000.000,-1000.000,-518.066,-1000.000,0.000
1743888831.506,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.510,-1000.000,-1000.000,-973.633,-1000.000,0.000
1743888831.514,-1000.000,-1000.000,-995.605,-1000.000,0.000
1743888831.518,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.522,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.526,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.530,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.534,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.537,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1743888831.541,-1000.000,-1000.000,-1000.000,-1000.000,0.000
